t,phi,omega,T,U,E
4.420000,-2.244645,-1.276948,0.815298,6.121420,6.936717
4.430000,-2.257032,-1.200675,0.720810,6.215907,6.936717
4.440000,-2.268661,-1.125148,0.632979,6.303738,6.936717
4.450000,-2.279538,-1.050331,0.551597,6.385120,6.936717
4.460000,-2.289670,-0.976184,0.476467,6.460250,6.936717
4.470000,-2.299063,-0.902667,0.407404,6.529313,6.936717
4.480000,-2.307725,-0.829740,0.344234,6.592483,6.936717
4.490000,-2.315660,-0.757360,0.286797,6.649921,6.936717
4.500000,-2.322874,-0.685483,0.234944,6.701774,6.936717
4.510000,-2.329371,-0.614066,0.188538,6.748179,6.936717
4.520000,-2.335157,-0.543063,0.147459,6.789259,6.936717
4.530000,-2.340234,-0.472428,0.111594,6.825123,6.936717
4.540000,-2.344606,-0.402116,0.080849,6.855869,6.936717
4.550000,-2.348277,-0.332080,0.055139,6.881579,6.936717
4.560000,-2.351249,-0.262272,0.034393,6.902324,6.936717
4.570000,-2.353523,-0.192645,0.018556,6.918161,6.936717
4.580000,-2.355102,-0.123152,0.007583,6.929134,6.936717
4.590000,-2.355986,-0.053743,0.001444,6.935273,6.936717
4.600000,-2.356177,0.015628,0.000122,6.936595,6.936717
4.610000,-2.355674,0.085009,0.003613,6.933104,6.936717
4.620000,-2.354476,0.154450,0.011927,6.924790,6.936717
4.630000,-2.352584,0.223998,0.025088,6.911630,6.936717
4.640000,-2.349996,0.293700,0.043130,6.893588,6.936717
4.650000,-2.346710,0.363605,0.066104,6.870613,6.936717
4.660000,-2.342723,0.433760,0.094074,6.842644,6.936717
4.670000,-2.338033,0.504212,0.127115,6.809603,6.936717
4.680000,-2.332638,0.575006,0.165316,6.771401,6.936717
4.690000,-2.326532,0.646191,0.208781,6.727936,6.936717
4.700000,-2.319712,0.717809,0.257625,6.679092,6.936717
4.710000,-2.312174,0.789908,0.311977,6.624741,6.936717
4.720000,-2.303913,0.862529,0.371978,6.564739,6.936717
4.730000,-2.294922,0.935716,0.437783,6.498935,6.936717
4.740000,-2.285196,1.009512,0.509557,6.427160,6.936717
4.750000,-2.274729,1.083956,0.587481,6.349237,6.936717
4.760000,-2.263515,1.159089,0.671743,6.264974,6.936717
4.770000,-2.251545,1.234947,0.762547,6.174170,6.936717
4.780000,-2.238813,1.311568,0.860105,6.076612,6.936717
4.790000,-2.225311,1.388985,0.964640,5.972077,6.936717
4.800000,-2.211031,1.467232,1.076385,5.860332,6.936717
4.810000,-2.195964,1.546339,1.195582,5.741136,6.936717
4.820000,-2.180101,1.626333,1.322479,5.614238,6.936717
4.830000,-2.163434,1.707240,1.457334,5.479384,6.936717
4.840000,-2.145953,1.789082,1.600407,5.336310,6.936717
4.850000,-2.127649,1.871878,1.751964,5.184753,6.936717
4.860000,-2.108512,1.955645,1.912274,5.024443,6.936717
4.870000,-2.088533,2.040394,2.081604,4.855113,6.936717
4.880000,-2.067701,2.126133,2.260222,4.676496,6.936717
4.890000,-2.046007,2.212867,2.448389,4.488328,6.936717
4.900000,-2.023441,2.300593,2.646363,4.290354,6.936717
4.910000,-1.999992,2.389305,2.854389,4.082328,6.936717
4.920000,-1.975651,2.478993,3.072702,3.864015,6.936717
4.930000,-1.950409,2.569637,3.301518,3.635199,6.936717
4.940000,-1.924255,2.661216,3.541035,3.395683,6.936717
4.950000,-1.897182,2.753697,3.791424,3.145293,6.936717
4.960000,-1.869178,2.847044,4.052830,2.883887,6.936717
4.970000,-1.840238,2.941211,4.325362,2.611355,6.936717
4.980000,-1.810352,3.036146,4.609092,2.327626,6.936717
4.990000,-1.779513,3.131787,4.904044,2.032673,6.936717
5.000000,-1.747714,3.228063,5.210196,1.726521,6.936717
5.010000,-1.714949,3.324896,5.527468,1.409250,6.936717
5.020000,-1.681214,3.422197,5.855716,1.081001,6.936717
5.030000,-1.646504,3.519867,6.194731,0.741986,6.936717
5.040000,-1.610816,3.617797,6.544228,0.392490,6.936717
5.050000,-1.574148,3.715868,6.903839,0.032879,6.936717
5.060000,-1.536499,3.813951,7.273111,-0.336393,6.936717
5.070000,-1.497869,3.911904,7.651497,-0.714780,6.936717
5.080000,-1.458262,4.009577,8.038354,-1.101637,6.936717
5.090000,-1.417679,4.106807,8.432933,-1.496216,6.936717
5.100000,-1.376128,4.203422,8.834380,-1.897662,6.936717
5.110000,-1.333613,4.299239,9.241727,-2.305010,6.936717
5.120000,-1.290146,4.394063,9.653897,-2.717179,6.936717
5.130000,-1.245736,4.487693,10.069696,-3.132978,6.936717
5.140000,-1.200397,4.579917,10.487818,-3.551101,6.936717
5.150000,-1.154143,4.670513,10.906845,-3.970128,6.936717
5.160000,-1.106993,4.759254,11.325251,-4.388534,6.936717
5.170000,-1.058965,4.845907,11.741406,-4.804689,6.936717
5.180000,-1.010082,4.930231,12.153586,-5.216869,6.936717
5.190000,-0.960369,5.011982,12.559982,-5.623264,6.936717
5.200000,-0.909852,5.090915,12.958708,-6.021991,6.936717
5.210000,-0.858561,5.166782,13.347820,-6.411103,6.936717
5.220000,-0.806528,5.239338,13.725329,-6.788611,6.936717
5.230000,-0.753786,5.308336,14.089216,-7.152499,6.936717
5.240000,-0.700373,5.373539,14.437458,-7.500741,6.936717
5.250000,-0.646329,5.434711,14.768042,-7.831325,6.936717
5.260000,-0.591693,5.491628,15.078991,-8.142274,6.936717
5.270000,-0.536511,5.544075,15.368385,-8.431668,6.936717
5.280000,-0.480828,5.591849,15.634386,-8.697668,6.936717
5.290000,-0.424690,5.634760,15.875259,-8.938542,6.936717
5.300000,-0.368149,5.672636,16.089399,-9.152681,6.936718
5.310000,-0.311255,5.705322,16.275347,-9.338629,6.936718
5.320000,-0.254060,5.732681,16.431815,-9.495098,6.936718
5.330000,-0.196619,5.754599,16.557704,-9.620987,6.936718
5.340000,-0.138987,5.770982,16.652118,-9.715401,6.936718
5.350000,-0.081219,5.781761,16.714380,-9.777662,6.936718
5.360000,-0.023371,5.786888,16.744039,-9.807321,6.936718
5.370000,0.034500,5.786343,16.740880,-9.804162,6.936718
5.380000,0.092337,5.780126,16.704926,-9.768209,6.936718
5.390000,0.150084,5.768265,16.636439,-9.699721,6.936718
5.400000,0.207684,5.750811,16.535911,-9.599194,6.936718
5.410000,0.265082,5.727838,16.404065,-9.467347,6.936718
5.420000,0.322223,5.699445,16.241835,-9.305117,6.936718
5.430000,0.379053,5.665750,16.050359,-9.113642,6.936717
5.440000,0.435521,5.626892,15.830960,-8.894242,6.936717
5.450000,0.491574,5.583032,15.585124,-8.648407,6.936717
5.460000,0.547165,5.534345,15.314486,-8.377768,6.936717
5.470000,0.602246,5.481022,15.020800,-8.084083,6.936717
5.480000,0.656771,5.423269,14.705924,-7.769206,6.936717
5.490000,0.710697,5.361304,14.371789,-7.435071,6.936717
5.500000,0.763984,5.295353,14.020380,-7.083663,6.936717
5.510000,0.816592,5.225651,13.653716,-6.716998,6.936717
5.520000,0.868485,5.152440,13.273819,-6.337102,6.936717
5.530000,0.919629,5.075964,12.882705,-5.945987,6.936717
5.540000,0.969994,4.996470,12.482354,-5.545636,6.936717
5.550000,1.019550,4.914204,12.074702,-5.137984,6.936717
5.560000,1.068270,4.829414,11.661619,-4.724901,6.936717
5.570000,1.116130,4.742341,11.244899,-4.308182,6.936717
5.580000,1.163110,4.653225,10.826251,-3.889533,6.936717
5.590000,1.209189,4.562298,10.407282,-3.470565,6.936717
5.600000,1.254350,4.469788,9.989500,-3.052783,6.936717
5.610000,1.298580,4.375912,9.574301,-2.637584,6.936717
5.620000,1.341865,4.280881,9.162970,-2.226252,6.936717
5.630000,1.384194,4.184896,8.756677,-1.819960,6.936717
5.640000,1.425560,4.088149,8.356480,-1.419763,6.936717
5.650000,1.465955,3.990820,7.963323,-1.026606,6.936717
5.660000,1.505375,3.893081,7.578041,-0.641323,6.936717
5.670000,1.543816,3.795092,7.201360,-0.264643,6.936717
5.680000,1.581277,3.697001,6.833907,0.102811,6.936717
5.690000,1.617756,3.598947,6.476209,0.460509,6.936717
5.700000,1.653256,3.501058,6.128702,0.808015,6.936717
5.710000,1.687778,3.403451,5.791738,1.144979,6.936717
5.720000,1.721327,3.306233,5.465587,1.471131,6.936717
5.730000,1.753905,3.209500,5.150445,1.786272,6.936717
5.740000,1.785518,3.113340,4.846443,2.090275,6.936717
5.750000,1.816174,3.017830,4.553649,2.383069,6.936717
5.760000,1.845877,2.923038,4.272076,2.664641,6.936717
5.770000,1.874637,2.829025,4.001691,2.935027,6.936717
5.780000,1.902461,2.735841,3.742413,3.194304,6.936717
5.790000,1.929357,2.643531,3.494127,3.442590,6.936717
5.800000,1.955334,2.552130,3.256683,3.680034,6.936717
5.810000,1.980403,2.461667,3.029903,3.906814,6.936717
5.820000,2.004571,2.372166,2.813587,4.123131,6.936717
5.830000,2.027849,2.283643,2.607512,4.329205,6.936717
5.840000,2.050247,2.196107,2.411444,4.525273,6.936717
5.850000,2.071775,2.109566,2.225133,4.711584,6.936717
5.860000,2.092442,2.024017,2.048323,4.888395,6.936717
5.870000,2.112258,1.939458,1.880748,5.055969,6.936717
5.880000,2.131234,1.855879,1.722143,5.214575,6.936717
5.890000,2.149379,1.773267,1.572238,5.364479,6.936717
5.900000,2.166703,1.691606,1.430766,5.505951,6.936717
5.910000,2.183214,1.610877,1.297462,5.639255,6.936717
5.920000,2.198923,1.531056,1.172066,5.764652,6.936717
5.930000,2.213838,1.452117,1.054321,5.882396,6.936717
5.940000,2.227968,1.374032,0.943982,5.992736,6.936717
5.950000,2.241322,1.296770,0.840806,6.095911,6.936717
5.960000,2.253906,1.220299,0.744564,6.192153,6.936717
5.970000,2.265730,1.144583,0.655035,6.281683,6.936717
5.980000,2.276800,1.069586,0.572007,6.364711,6.936717
5.990000,2.287124,0.995269,0.495280,6.441437,6.936717
6.000000,2.296708,0.921594,0.424668,6.512050,6.936717
6.010000,2.305558,0.848519,0.359992,6.576726,6.936717
6.020000,2.313680,0.776001,0.301089,6.635629,6.936717
6.030000,2.321080,0.703999,0.247807,6.688910,6.936717
6.040000,2.327762,0.632467,0.200007,6.736710,6.936717
6.050000,2.333731,0.561361,0.157563,6.779154,6.936717
6.060000,2.338990,0.490636,0.120362,6.816356,6.936717
6.070000,2.343544,0.420245,0.088303,6.848414,6.936717
6.080000,2.347396,0.350142,0.061300,6.875418,6.936717
6.090000,2.350548,0.280280,0.039278,6.897439,6.936717
6.100000,2.353002,0.210611,0.022178,6.914539,6.936717
6.110000,2.354761,0.141087,0.009953,6.926765,6.936717
6.120000,2.355824,0.071662,0.002568,6.934150,6.936717
6.130000,2.356194,0.002286,0.000003,6.936715,6.936717
6.140000,2.355870,-0.067089,0.002250,6.934467,6.936717
6.150000,2.354852,-0.136510,0.009317,6.927400,6.936717
6.160000,2.353140,-0.206025,0.021223,6.915494,6.936717
6.170000,2.350731,-0.275683,0.038001,6.898717,6.936717
6.180000,2.347625,-0.345531,0.059696,6.877022,6.936717
6.190000,2.343820,-0.415617,0.086369,6.850349,6.936717
6.200000,2.339312,-0.485987,0.118092,6.818626,6.936717
6.210000,2.334099,-0.556689,0.154951,6.781766,6.936717
6.220000,2.328177,-0.627768,0.197047,6.739671,6.936717
6.230000,2.321542,-0.699271,0.244490,6.692228,6.936717
6.240000,2.314190,-0.771241,0.297406,6.639311,6.936717
6.250000,2.306116,-0.843723,0.355934,6.580783,6.936717
6.260000,2.297314,-0.916760,0.420225,6.516493,6.936717
6.270000,2.287778,-0.990395,0.490441,6.446277,6.936717
6.280000,2.277504,-1.064668,0.566759,6.369959,6.936717
6.290000,2.266483,-1.139619,0.649365,6.287352,6.936717
6.300000,2.254709,-1.215286,0.738460,6.198257,6.936717
6.310000,2.242175,-1.291706,0.834253,6.102465,6.936717
6.320000,2.228872,-1.368915,0.936964,5.999753,6.936717
6.330000,2.214794,-1.446945,1.046825,5.889893,6.936717
6.340000,2.199930,-1.525827,1.164073,5.772644,6.936717
6.350000,2.184274,-1.605589,1.288958,5.647760,6.936717
6.360000,2.167816,-1.686258,1.421733,5.514985,6.936717
6.370000,2.150546,-1.767857,1.562658,5.374059,6.936717
6.380000,2.132455,-1.850405,1.711999,5.224718,6.936717
6.390000,2.113535,-1.933920,1.870023,5.066695,6.936717
6.400000,2.093774,-2.018414,2.036998,4.899719,6.936717
6.410000,2.073163,-2.103897,2.213192,4.723526,6.936717
6.420000,2.051692,-2.190374,2.398868,4.537849,6.936717
6.430000,2.029352,-2.277844,2.594286,4.342432,6.936717
6.440000,2.006132,-2.366302,2.799693,4.137024,6.936717
6.450000,1.982023,-2.455739,3.015328,3.921389,6.936717
6.460000,1.957014,-2.546139,3.241412,3.695305,6.936717
6.470000,1.931097,-2.637479,3.478148,3.458570,6.936717
6.480000,1.904262,-2.729730,3.725714,3.211003,6.936717
6.490000,1.876499,-2.822858,3.984263,2.952454,6.936717
6.500000,1.847802,-2.916818,4.253914,2.682803,6.936717
6.510000,1.818160,-3.011560,4.534747,2.401970,6.936717
6.520000,1.787568,-3.107025,4.826802,2.109916,6.936717
6.530000,1.756018,-3.203144,5.130067,1.806650,6.936717
6.540000,1.723503,-3.299842,5.444478,1.492239,6.936717
6.550000,1.690019,-3.397031,5.769909,1.166808,6.936717
6.560000,1.655561,-3.494615,6.106168,0.830549,6.936717
6.570000,1.620126,-3.592489,6.452990,0.483728,6.936717
6.580000,1.583711,-3.690536,6.810028,0.126689,6.936717
6.590000,1.546315,-3.788629,7.176854,-0.240137,6.936717
6.600000,1.507939,-3.886630,7.552945,-0.616228,6.936717
6.610000,1.468583,-3.984390,7.937682,-1.000965,6.936717
6.620000,1.428252,-4.081751,8.330344,-1.393627,6.936717
6.630000,1.386950,-4.178542,8.730105,-1.793388,6.936717
6.640000,1.344684,-4.274582,9.136027,-2.199310,6.936717
6.650000,1.301462,-4.369682,9.547061,-2.610344,6.936717
6.660000,1.257294,-4.463641,9.962044,-3.025327,6.936717
6.670000,1.212193,-4.556248,10.379698,-3.442980,6.936717
6.680000,1.166174,-4.647286,10.798633,-3.861916,6.936717
6.690000,1.119254,-4.736529,11.217351,-4.280634,6.936717
6.700000,1.071450,-4.823743,11.634249,-4.697532,6.936717
6.710000,1.022786,-4.908691,12.047626,-5.110909,6.936717
6.720000,0.973285,-4.991131,12.455693,-5.518976,6.936717
6.730000,0.922973,-5.070815,12.856584,-5.919866,6.936717
6.740000,0.871879,-5.147498,13.248368,-6.311650,6.936717
6.750000,0.820034,-5.220932,13.629065,-6.692348,6.936717
6.760000,0.767472,-5.290872,13.996664,-7.059947,6.936717
6.770000,0.714229,-5.357078,14.349140,-7.412423,6.936717
6.780000,0.660343,-5.419313,14.684475,-7.747758,6.936717
6.790000,0.605857,-5.477350,15.000681,-8.063964,6.936717
6.800000,0.550811,-5.530971,15.295821,-8.359104,6.936717
6.810000,0.495253,-5.579970,15.568034,-8.631316,6.936717
6.820000,0.439228,-5.624154,15.815555,-8.878838,6.936717
6.830000,0.382786,-5.663346,16.036744,-9.100027,6.936717
6.840000,0.325978,-5.697386,16.230103,-9.293386,6.936717
6.850000,0.268856,-5.726133,16.394297,-9.457580,6.936717
6.860000,0.211473,-5.749466,16.528177,-9.591460,6.936718
6.870000,0.153885,-5.767286,16.630793,-9.694076,6.936718
6.880000,0.096146,-5.779517,16.701410,-9.764692,6.936718
6.890000,0.038314,-5.786107,16.739518,-9.802801,6.936718
6.900000,-0.019557,-5.787027,16.744842,-9.808124,6.936718
6.910000,-0.077408,-5.782273,16.717341,-9.780624,6.936718
6.920000,-0.135183,-5.771866,16.657217,-9.720500,6.936718
6.930000,-0.192827,-5.755850,16.564903,-9.628186,6.936718
6.940000,-0.250282,-5.734294,16.441064,-9.504346,6.936717
6.950000,-0.307494,-5.707290,16.286579,-9.349861,6.936717
6.960000,-0.364410,-5.674951,16.102536,-9.165818,6.936717
6.970000,-0.420976,-5.637413,15.890211,-8.953494,6.936717
6.980000,-0.477141,-5.594828,15.651051,-8.714334,6.936717
6.990000,-0.532856,-5.547370,15.386654,-8.449937,6.936717
7.000000,-0.588073,-5.495225,15.098746,-8.162029,6.936717
7.010000,-0.642746,-5.438595,14.789160,-7.852442,6.936717
7.020000,-0.696831,-5.377696,14.459810,-7.523092,6.936717
7.030000,-0.750286,-5.312753,14.112670,-7.175952,6.936717
7.040000,-0.803073,-5.243997,13.749751,-6.813033,6.936717
7.050000,-0.855154,-5.171669,13.373078,-6.436360,6.936717
7.060000,-0.906496,-5.096012,12.984668,-6.047951,6.936717
7.070000,-0.957064,-5.017273,12.586515,-5.649798,6.936717
7.080000,-1.006832,-4.935700,12.180567,-5.243849,6.936717
7.090000,-1.055770,-4.851538,11.768711,-4.831994,6.936717
7.100000,-1.103854,-4.765032,11.352764,-4.416046,6.936717
7.110000,-1.151063,-4.676421,10.934455,-3.997738,6.936717
7.120000,-1.197377,-4.585940,10.515421,-3.578703,6.936717
7.130000,-1.242777,-4.493817,10.097194,-3.160477,6.936717
7.140000,-1.287248,-4.400273,9.681200,-2.744483,6.936717
7.150000,-1.330778,-4.305520,9.268753,-2.332036,6.936717
7.160000,-1.373355,-4.209763,8.861054,-1.924336,6.936717
7.170000,-1.414971,-4.113195,8.459188,-1.522470,6.936717
7.180000,-1.455617,-4.016000,8.064129,-1.127411,6.936717
7.190000,-1.495289,-3.918351,7.676739,-0.740021,6.936717
7.200000,-1.533983,-3.820412,7.297773,-0.361055,6.936717
7.210000,-1.571697,-3.722333,6.927882,0.008835,6.936717
7.220000,-1.608430,-3.624257,6.567619,0.369098,6.936717
7.230000,-1.644183,-3.526314,6.217444,0.719273,6.936717
7.240000,-1.678957,-3.428623,5.877729,1.058988,6.936717
7.250000,-1.712756,-3.331295,5.548763,1.387954,6.936717
7.260000,-1.745584,-3.234428,5.230764,1.705954,6.936717
7.270000,-1.777447,-3.138113,4.923876,2.012842,6.936717
7.280000,-1.808349,-3.042428,4.628184,2.308534,6.936717
7.290000,-1.838298,-2.947445,4.343715,2.593002,6.936717
7.300000,-1.867300,-2.853225,4.070447,2.866271,6.936717
7.310000,-1.895365,-2.759823,3.808310,3.128407,6.936717
7.320000,-1.922500,-2.667283,3.557199,3.379518,6.936717
7.330000,-1.948713,-2.575644,3.316971,3.619746,6.936717
7.340000,-1.974016,-2.484937,3.087456,3.849262,6.936717
7.350000,-1.998415,-2.395186,2.868457,4.068260,6.936717
7.360000,-2.021923,-2.306409,2.659760,4.276957,6.936717
7.370000,-2.044547,-2.218617,2.461131,4.475586,6.936717
7.380000,-2.066298,-2.131819,2.272325,4.664392,6.936717
7.390000,-2.087187,-2.046014,2.093087,4.843631,6.936717
7.400000,-2.107222,-1.961200,1.923152,5.013565,6.936717
7.410000,-2.126414,-1.877369,1.762257,5.174461,6.936717
7.420000,-2.144772,-1.794509,1.610131,5.326587,6.936717
7.430000,-2.162307,-1.712604,1.466507,5.470211,6.936717
7.440000,-2.179028,-1.631636,1.331119,5.605599,6.936717
7.450000,-2.194943,-1.551583,1.203705,5.733013,6.936717
7.460000,-2.210062,-1.472419,1.084008,5.852709,6.936717
7.470000,-2.224394,-1.394116,0.971780,5.964938,6.936717
7.480000,-2.237947,-1.316645,0.866777,6.069941,6.936717
7.490000,-2.250730,-1.239973,0.768766,6.167951,6.936717
7.500000,-2.262749,-1.164065,0.677524,6.259194,6.936717
7.510000,-2.274013,-1.088886,0.592836,6.343881,6.936717
7.520000,-2.284529,-1.014398,0.514501,6.422216,6.936717
7.530000,-2.294304,-0.940560,0.442327,6.494390,6.936717
7.540000,-2.303343,-0.867334,0.376134,6.560583,6.936717
7.550000,-2.311652,-0.794677,0.315756,6.620962,6.936717
7.560000,-2.319238,-0.722545,0.261036,6.675681,6.936717
7.570000,-2.326105,-0.650896,0.211833,6.724884,6.936717
7.580000,-2.332257,-0.579685,0.168017,6.768700,6.936717
7.590000,-2.337700,-0.508866,0.129472,6.807245,6.936717
7.600000,-2.342436,-0.438393,0.096094,6.840623,6.936717
7.610000,-2.346469,-0.368220,0.067793,6.868924,6.936717
7.620000,-2.349801,-0.298300,0.044492,6.892226,6.936717
7.630000,-2.352435,-0.228586,0.026126,6.910592,6.936717
7.640000,-2.354373,-0.159030,0.012645,6.924072,6.936717
7.650000,-2.355616,-0.089583,0.004013,6.932705,6.936717
7.660000,-2.356165,-0.020199,0.000204,6.936513,6.936717
7.670000,-2.356020,0.049171,0.001209,6.935509,6.936717
7.680000,-2.355182,0.118575,0.007030,6.929687,6.936717
7.690000,-2.353648,0.188062,0.017684,6.919034,6.936717
7.700000,-2.351420,0.257679,0.033199,6.903518,6.936717
7.710000,-2.348494,0.327473,0.053619,6.883098,6.936717
7.720000,-2.344870,0.397493,0.079000,6.857717,6.936717
7.730000,-2.340544,0.467785,0.109412,6.827306,6.936717
7.740000,-2.335513,0.538397,0.144936,6.791782,6.936717
7.750000,-2.329774,0.609374,0.185669,6.751049,6.936717
7.760000,-2.323324,0.680763,0.231719,6.704998,6.936717
7.770000,-2.316158,0.752608,0.283209,6.653508,6.936717
7.780000,-2.308270,0.824954,0.340274,6.596443,6.936717
7.790000,-2.299657,0.897844,0.403062,6.533656,6.936717
7.800000,-2.290311,0.971320,0.471731,6.464986,6.936717
7.810000,-2.280228,1.045424,0.546456,6.390262,6.936717
7.820000,-2.269401,1.120196,0.627420,6.309297,6.936717
7.830000,-2.257822,1.195675,0.714820,6.221898,6.936717
7.840000,-2.245485,1.271898,0.808862,6.127855,6.936717
7.850000,-2.232381,1.348900,0.909765,6.026952,6.936717
7.860000,-2.218504,1.426714,1.017757,5.918961,6.936717
7.870000,-2.203844,1.505373,1.133074,5.803643,6.936717
7.880000,-2.188394,1.584906,1.255963,5.680755,6.936717
7.890000,-2.172143,1.665338,1.386675,5.550042,6.936717
7.900000,-2.155084,1.746694,1.525471,5.411247,6.936717
7.910000,-2.137206,1.828996,1.672613,5.264104,6.936717
7.920000,-2.118501,1.912260,1.828369,5.108349,6.936717
7.930000,-2.098958,1.996500,1.993007,4.943711,6.936717
7.940000,-2.078567,2.081727,2.166794,4.769923,6.936717
7.950000,-2.057320,2.167947,2.349997,4.586720,6.936717
7.960000,-2.035205,2.255161,2.542875,4.393843,6.936717
7.970000,-2.012213,2.343365,2.745679,4.191038,6.936717
7.980000,-1.988335,2.432551,2.958651,3.978066,6.936717
7.990000,-1.963559,2.522703,3.182016,3.754701,6.936717
8.000000,-1.937877,2.613803,3.415983,3.520734,6.936717
8.010000,-1.911280,2.705822,3.660737,3.275980,6.936717
8.020000,-1.883758,2.798727,3.916437,3.020280,6.936717
8.030000,-1.855303,2.892477,4.183212,2.753506,6.936717
8.040000,-1.825906,2.987023,4.461152,2.475566,6.936717
8.050000,-1.795560,3.082307,4.750307,2.186410,6.936717
8.060000,-1.764257,3.178264,5.050682,1.886036,6.936717
8.070000,-1.731992,3.274820,5.362224,1.574494,6.936717
8.080000,-1.698759,3.371891,5.684825,1.251893,6.936717
8.090000,-1.664553,3.469383,6.018310,0.918407,6.936717
8.100000,-1.629370,3.567193,6.362434,0.574284,6.936717
8.110000,-1.593209,3.665207,6.716872,0.219846,6.936717
8.120000,-1.556066,3.763301,7.081216,-0.144499,6.936717
8.130000,-1.517943,3.861339,7.454970,-0.518252,6.936717
8.140000,-1.478840,3.959176,7.837539,-0.900821,6.936717
8.150000,-1.438760,4.056656,8.228229,-1.291512,6.936717
8.160000,-1.397709,4.153611,8.626243,-1.689525,6.936717
8.170000,-1.355691,4.249863,9.030670,-2.093952,6.936717
8.180000,-1.312714,4.345225,9.440490,-2.503773,6.936717
8.190000,-1.268790,4.439498,9.854571,-2.917854,6.936717
8.200000,-1.223929,4.532475,10.271663,-3.334946,6.936717
8.210000,-1.178145,4.623939,10.690407,-3.753690,6.936717
8.220000,-1.131456,4.713668,11.109331,-4.172614,6.936717
8.230000,-1.083878,4.801429,11.526858,-4.590141,6.936717
8.240000,-1.035434,4.886985,11.941312,-5.004595,6.936717
8.250000,-0.986147,4.970096,12.350926,-5.414209,6.936717
8.260000,-0.936041,5.050515,12.753853,-5.817135,6.936717
8.270000,-0.885146,5.127997,13.148176,-6.211459,6.936717
8.280000,-0.833492,5.202293,13.531928,-6.595211,6.936717
8.290000,-0.781112,5.273159,13.903104,-6.966386,6.936717
8.300000,-0.728041,5.340352,14.259679,-7.322961,6.936717
8.310000,-0.674318,5.403634,14.599632,-7.662915,6.936717
8.320000,-0.619982,5.462777,14.920966,-7.984248,6.936717
8.330000,-0.565077,5.517559,15.221728,-8.285010,6.936717
8.340000,-0.509646,5.567770,15.500034,-8.563317,6.936717
8.350000,-0.453737,5.613216,15.754094,-8.817377,6.936717
8.360000,-0.397399,5.653713,15.982233,-9.045516,6.936717
8.370000,-0.340680,5.689097,16.182913,-9.246196,6.936717
8.380000,-0.283634,5.719223,16.354757,-9.418039,6.936717
8.390000,-0.226314,5.743965,16.496564,-9.559847,6.936717
8.400000,-0.168773,5.763217,16.607333,-9.670615,6.936717
8.410000,-0.111068,5.776897,16.686271,-9.749554,6.936717
8.420000,-0.053254,5.784948,16.732810,-9.796093,6.936717
8.430000,0.004612,5.787333,16.746613,-9.809896,6.936717
8.440000,0.062474,5.784044,16.727580,-9.790862,6.936717
8.450000,0.120274,5.775093,16.675848,-9.739130,6.936717
8.460000,0.177957,5.760519,16.591792,-9.655075,6.936717
8.470000,0.235466,5.740386,16.476018,-9.539300,6.936717
8.480000,0.292746,5.714779,16.329350,-9.392633,6.936717
8.490000,0.349744,5.683806,16.152826,-9.216108,6.936717
8.500000,0.406405,5.647596,15.947672,-9.010955,6.936717
8.510000,0.462679,5.606299,15.715295,-8.778578,6.936717
8.520000,0.518515,5.560082,15.457255,-8.520537,6.936717
8.530000,0.573865,5.509128,15.175247,-8.238529,6.936717
8.540000,0.628682,5.453637,14.871078,-7.934360,6.936717
8.550000,0.682923,5.393819,14.546644,-7.609927,6.936717
8.560000,0.736545,5.329898,14.203906,-7.267189,6.936717
8.570000,0.789508,5.262104,13.844869,-6.908151,6.936717
8.580000,0.841775,5.190675,13.471553,-6.534836,6.936717
8.590000,0.893310,5.115854,13.085983,-6.149265,6.936717
8.600000,0.944081,5.037888,12.690157,-5.753440,6.936717
8.610000,0.994058,4.957023,12.286038,-5.349321,6.936717
8.620000,1.043213,4.873506,11.875531,-4.938813,6.936717
8.630000,1.091520,4.787582,11.460471,-4.523753,6.936717
8.640000,1.138957,4.699492,11.042611,-4.105894,6.936717
8.650000,1.185504,4.609471,10.623613,-3.686896,6.936717
8.660000,1.231141,4.517751,10.205037,-3.268320,6.936717
8.670000,1.275854,4.424553,9.788336,-2.851619,6.936717
8.680000,1.319628,4.330093,9.374854,-2.438137,6.936717
8.690000,1.362452,4.234577,8.965820,-2.029103,6.936717
8.700000,1.404317,4.138200,8.562350,-1.625632,6.936717
8.710000,1.445214,4.041150,8.165446,-1.228728,6.936717
8.720000,1.485138,3.943602,7.775999,-0.839281,6.936717
8.730000,1.524085,3.845723,7.394791,-0.458074,6.936717
8.740000,1.562052,3.747666,7.022500,-0.085783,6.936717
8.750000,1.599038,3.649576,6.659703,0.277014,6.936717
8.760000,1.635044,3.551587,6.306884,0.629833,6.936717
8.770000,1.670070,3.453820,5.964437,0.972281,6.936717
8.780000,1.704121,3.356388,5.632672,1.304046,6.936717
8.790000,1.737200,3.259394,5.311823,1.624894,6.936717
8.800000,1.769311,3.162928,5.002056,1.934662,6.936717
8.810000,1.800460,3.067073,4.703468,2.233250,6.936717
8.820000,1.830655,2.971902,4.416101,2.520616,6.936717
8.830000,1.859901,2.877480,4.139945,2.796772,6.936717
8.840000,1.888207,2.783862,3.874943,3.061774,6.936717
8.850000,1.915581,2.691095,3.620997,3.315721,6.936717
8.860000,1.942032,2.599220,3.377974,3.558744,6.936717
8.870000,1.967568,2.508270,3.145710,3.791008,6.936717
